timestamp,symbol,interval,open,high,low,close,volume
1766219220000,ETH-USDT,1m,2989.4,3010.5,2980.0,2988.3,449.954469
1766219280000,ETH-USDT,1m,2988.31,2989.27,2983.55,2989.12,6.044181
1766219340000,ETH-USDT,1m,2989.12,2989.35,2989.0,2989.25,2.738929
1766219400000,ETH-USDT,1m,2989.24,2989.7,2988.2,2988.2,8.050615
1766219460000,ETH-USDT,1m,2988.34,2988.54,2987.49,2987.51,11.735756
1766219520000,ETH-USDT,1m,2987.51,2987.59,2987.2,2987.41,7.90369
1766219580000,ETH-USDT,1m,2987.4,2987.59,2970.0,2987.55,352.465504
1766219640000,ETH-USDT,1m,2987.55,3000.0,2987.5,2987.55,253.356266
1766219700000,ETH-USDT,1m,2987.54,2992.94,2987.17,2987.2,11.501078
1766219760000,ETH-USDT,1m,2987.21,2992.0,2987.17,2987.21,8.361809
1766219820000,ETH-USDT,1m,2987.21,2992.45,2986.34,2988.28,31.291944
1766219880000,ETH-USDT,1m,2988.29,2992.45,2986.3,2988.0,178.364103
1766219940000,ETH-USDT,1m,2988.0,2992.94,2986.0,2987.4,23.379014
1766220000000,ETH-USDT,1m,2987.4,2992.94,2985.86,2985.9,3.818458
1766220060000,ETH-USDT,1m,2985.9,2986.6,2985.71,2986.55,12.589063
1766220120000,ETH-USDT,1m,2986.54,2986.55,2986.0,2986.01,4.040129
1766220180000,ETH-USDT,1m,2986.0,2986.44,2985.67,2985.87,4.973335
1766220240000,ETH-USDT,1m,2985.87,2992.0,2985.26,2985.29,7.109822
1766220300000,ETH-USDT,1m,2985.3,2990.0,2984.8,2984.81,26.978116
1766220360000,ETH-USDT,1m,2984.81,2985.34,2984.75,2984.8,10.48881
1766220420000,ETH-USDT,1m,2984.8,2990.0,2984.44,2984.7,2.611113
1766220480000,ETH-USDT,1m,2984.7,2985.38,2984.44,2985.38,4.147971
1766220540000,ETH-USDT,1m,2985.38,2985.55,2985.37,2985.45,263.322145
1766220600000,ETH-USDT,1m,2985.54,2985.57,2985.39,2985.39,13.157988
1766220660000,ETH-USDT,1m,2985.4,2990.0,2984.05,2984.07,104.224668
1766220720000,ETH-USDT,1m,2984.08,2990.0,2983.36,2983.36,9.615607
1766220780000,ETH-USDT,1m,2983.36,2988.48,2982.32,2983.39,257.205713
1766220840000,ETH-USDT,1m,2983.39,2983.57,2982.75,2982.75,8.130891
1766220900000,ETH-USDT,1m,2982.76,2982.76,2982.23,2982.26,4.230277
1766220960000,ETH-USDT,1m,2982.25,2982.35,2982.25,2982.35,61833.899759
1766221020000,ETH-USDT,1m,2982.35,2983.31,2982.25,2983.29,47718.135341
1766221080000,ETH-USDT,1m,2983.3,2983.3,2983.1,2983.11,4.043889
1766221140000,ETH-USDT,1m,2983.1,2988.0,2982.17,2983.35,141272.36736
1766221200000,ETH-USDT,1m,2983.15,2983.35,2982.41,2982.42,5.65905
1766221260000,ETH-USDT,1m,2982.42,2982.66,2982.35,2982.36,2.558148
1766221320000,ETH-USDT,1m,2982.35,2988.0,2982.17,2983.9,46288.400346
1766221380000,ETH-USDT,1m,2983.89,2986.0,2970.0,2985.99,223.985421
1766221440000,ETH-USDT,1m,2985.99,2986.48,2984.75,2984.75,13.143423
1766221500000,ETH-USDT,1m,2984.75,2986.54,2983.82,2983.94,4.757453
1766221560000,ETH-USDT,1m,2983.95,2984.4,2983.94,2984.39,7.772429
1766221620000,ETH-USDT,1m,2984.4,2985.75,2980.18,2984.6,4.890537
1766221680000,ETH-USDT,1m,2984.6,2985.2,2980.18,2984.92,4.192569
1766221740000,ETH-USDT,1m,2984.92,2984.92,2983.7,2984.03,2.580817
1766221800000,ETH-USDT,1m,2984.02,2984.8,2980.0,2984.64,6.54462
1766221860000,ETH-USDT,1m,2984.64,2984.64,2983.9,2984.01,5.562144
1766221920000,ETH-USDT,1m,2984.01,2984.2,2983.95,2984.2,2.649031
1766221980000,ETH-USDT,1m,2984.2,2984.92,2983.9,2983.9,3.521908
1766222040000,ETH-USDT,1m,2983.9,2984.92,2979.68,2984.52,5.205084
1766222100000,ETH-USDT,1m,2984.52,2984.55,2984.22,2984.34,4.848183
1766222160000,ETH-USDT,1m,2984.34,2985.4,2984.32,2985.25,6.431956
1766222220000,ETH-USDT,1m,2985.4,2986.58,2984.18,2984.4,19.754124
