timestamp,symbol,interval,open,high,low,close,volume
1766133641000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.00972
1766133642000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.0
1766133643000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.0
1766133644000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.0
1766133645000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.0
1766133646000,ETH-USDT,1s,2949.02,2949.02,2949.02,2949.02,0.0
1766133647000,ETH-USDT,1s,2949.9,2949.9,2949.9,2949.9,0.005013
1766133648000,ETH-USDT,1s,2949.9,2949.9,2949.9,2949.9,0.0
1766133649000,ETH-USDT,1s,2949.9,2949.9,2949.9,2949.9,0.0
1766133650000,ETH-USDT,1s,2950.09,2950.09,2950.09,2950.09,0.005459
1766133651000,ETH-USDT,1s,2950.0,2950.0,2950.0,2950.0,1.770413
1766133652000,ETH-USDT,1s,2950.0,2950.0,2950.0,2950.0,0.0
1766133653000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.005541
1766133654000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133655000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133656000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133657000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,0.005725
1766133658000,ETH-USDT,1s,2950.04,2950.04,2950.02,2950.02,0.016963
1766133659000,ETH-USDT,1s,2950.02,2950.02,2950.02,2950.02,0.0
1766133660000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,1.006275
1766133661000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,0.0
1766133662000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,0.0
1766133663000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,0.0
1766133664000,ETH-USDT,1s,2950.05,2950.05,2950.05,2950.05,0.0
1766133665000,ETH-USDT,1s,2949.85,2949.85,2949.85,2949.85,0.00576
1766133666000,ETH-USDT,1s,2949.81,2949.81,2949.81,2949.81,0.006275
1766133667000,ETH-USDT,1s,2949.81,2949.81,2949.81,2949.81,0.0
1766133668000,ETH-USDT,1s,2949.76,2949.76,2949.76,2949.76,0.007761
1766133669000,ETH-USDT,1s,2949.76,2949.76,2949.76,2949.76,0.0
1766133670000,ETH-USDT,1s,2949.76,2949.76,2949.76,2949.76,0.0
1766133671000,ETH-USDT,1s,2949.76,2949.76,2949.76,2949.76,0.0
1766133672000,ETH-USDT,1s,2949.76,2949.76,2949.76,2949.76,0.0
1766133673000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.007101
1766133674000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133675000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133676000,ETH-USDT,1s,2949.51,2949.51,2949.51,2949.51,0.0
1766133677000,ETH-USDT,1s,2949.4,2949.4,2949.4,2949.4,0.008944
