timestamp,symbol,interval,open,high,low,close,volume
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2949.02,65.086597
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2949.51,66.873023
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2949.9,65.09161
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2950.0,66.867482
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2950.02,66.895711
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2950.02,66.895711
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2950.05,66.878748
1766133600000,ETH-USDT,1m,2948.4,2950.77,2943.42,2950.09,65.097069
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.21,1.05849
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.31,2949.31,1.051592
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.31,2949.31,1.053287
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.4,2949.4,1.042116
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.46,2.882562
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.51,2949.51,1.033172
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.52,1.882562
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.59,1.064209
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.65,1.877209
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.76,2949.76,1.026071
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.81,2949.81,1.01831
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.85,2949.85,1.012035
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.99,2.890336
1766133660000,ETH-USDT,1m,2950.05,2950.05,2949.21,2949.99,2.896991
1766133660000,ETH-USDT,1m,2950.02,2950.02,2950.02,2950.02,0.0
1766133660000,ETH-USDT,1m,2950.05,2950.05,2950.05,2950.05,1.006275
1766133660000,ETH-USDT,1m,2950.05,2950.36,2949.21,2950.36,2.905868
1766133660000,ETH-USDT,1m,2950.05,2950.44,2949.21,2950.44,2.915262
1766133660000,ETH-USDT,1m,2950.05,2950.95,2949.21,2950.91,6.050305
1766133660000,ETH-USDT,1m,2950.05,2950.95,2949.21,2950.91,6.050305
1766133660000,ETH-USDT,1m,2950.05,2950.95,2949.21,2950.95,5.982815
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2949.76,0.066193
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.06,1.7117
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.06,1.719139
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.16,1.706222
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.22,0.075191
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.3,0.888191
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.3,2.997445
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.39,1.701191
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.44,1.997445
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.44,3.006057
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.44,3.006057
1766133720000,ETH-USDT,1m,2951.0,2951.0,2949.76,2950.45,1.99036
1766133720000,ETH-USDT,1m,2951.0,2951.0,2950.7,2950.7,0.035247
1766133720000,ETH-USDT,1m,2951.0,2951.0,2950.7,2950.75,0.042811
1766133720000,ETH-USDT,1m,2950.91,2950.91,2950.91,2950.91,0.0
1766133720000,ETH-USDT,1m,2951.0,2951.0,2950.99,2950.99,0.029714
1766133720000,ETH-USDT,1m,2951.0,2951.0,2950.7,2951.0,0.049646
1766133720000,ETH-USDT,1m,2951.0,2951.0,2950.7,2951.0,0.058384
1766133720000,ETH-USDT,1m,2951.0,2951.0,2951.0,2951.0,0.005204
1766133780000,ETH-USDT,1m,2949.86,2951.0,2939.99,2947.21,65.702427
1766133780000,ETH-USDT,1m,2949.86,2951.0,2939.99,2947.25,64.732895
1766133780000,ETH-USDT,1m,2949.86,2951.0,2939.99,2947.35,62.363751
