timestamp,symbol,price,size,side
1766134867974,BTC-USDT,88079.9,0,buy
1766134867974,BTC-USDT,88079.9,0,buy
1766134867974,BTC-USDT,88079.9,0,buy
1766134867974,BTC-USDT,88079.9,0,buy
1766134867974,BTC-USDT,88076.9,0,buy
1766134867142,BTC-USDT,88076.9,0,buy
1766134867142,BTC-USDT,88076.9,0,buy
1766134867142,BTC-USDT,88076.9,0,buy
1766134867142,BTC-USDT,88076.9,0,buy
1766134867142,BTC-USDT,88075.5,0,buy
1766134867142,BTC-USDT,88074.0,0,buy
1766134867142,BTC-USDT,88073.0,0,buy
1766134867142,BTC-USDT,88071.7,0,buy
1766134867142,BTC-USDT,88069.2,0,buy
1766134867142,BTC-USDT,88068.5,0,buy
1766134867142,BTC-USDT,88065.2,0,buy
1766134867142,BTC-USDT,88064.5,0,buy
1766134867142,BTC-USDT,88063.5,0,buy
1766134867142,BTC-USDT,88062.5,0,buy
1766134867142,BTC-USDT,88058.8,0,buy
1766134867142,BTC-USDT,88058.0,0,buy
1766134867142,BTC-USDT,88057.4,0,buy
1766134866974,BTC-USDT,88057.4,0,buy
1766134866974,BTC-USDT,88057.4,0,buy
1766134866974,BTC-USDT,88056.4,0,buy
1766134866974,BTC-USDT,88056.4,0,buy
1766134866974,BTC-USDT,88055.1,0,buy
1766134866974,BTC-USDT,88055.1,0,buy
1766134866974,BTC-USDT,88054.2,0,buy
1766134866974,BTC-USDT,88053.9,0,buy
1766134866974,BTC-USDT,88051.8,0,buy
1766134866974,BTC-USDT,88051.5,0,buy
1766134866974,BTC-USDT,88050.0,0,buy
1766134866974,BTC-USDT,88046.1,0,buy
1766134866974,BTC-USDT,88041.5,0,buy
1766134866974,BTC-USDT,88040.0,0,buy
1766134866974,BTC-USDT,88039.5,0,buy
1766134866974,BTC-USDT,88033.8,0,buy
1766134866974,BTC-USDT,88031.1,0,buy
1766134866974,BTC-USDT,88027.0,0,buy
1766134866974,BTC-USDT,88023.0,0,buy
1766134866974,BTC-USDT,88014.6,0,buy
1766134866425,BTC-USDT,87858.8,0,sell
1766134866425,BTC-USDT,87860.0,0,sell
1766134866425,BTC-USDT,87860.2,0,sell
1766134866425,BTC-USDT,87860.6,0,sell
1766134866425,BTC-USDT,87862.3,0,sell
1766134866425,BTC-USDT,87862.7,0,sell
1766134866425,BTC-USDT,87862.9,0,sell
1766134866425,BTC-USDT,87863.5,0,sell
1766134866425,BTC-USDT,87863.6,0,sell
1766134866425,BTC-USDT,87864.1,0,sell
1766134866425,BTC-USDT,87864.8,0,sell
1766134866425,BTC-USDT,87864.9,0,sell
1766134866425,BTC-USDT,87865.1,0,sell
1766134866425,BTC-USDT,87865.8,0,sell
1766134866425,BTC-USDT,87866.6,0,sell
1766134866425,BTC-USDT,87866.7,0,sell
1766134866425,BTC-USDT,87867.4,0,sell
1766134866425,BTC-USDT,87872.7,0,sell
1766134866425,BTC-USDT,87873.7,0,sell
1766134866425,BTC-USDT,87874.4,0,sell
1766134866425,BTC-USDT,87874.9,0,sell
1766134866425,BTC-USDT,87875.0,0,sell
1766134866425,BTC-USDT,87875.4,0,sell
1766134866425,BTC-USDT,87877.2,0,sell
1766134866425,BTC-USDT,87880.0,0,sell
1766134866425,BTC-USDT,87880.4,0,sell
1766134866425,BTC-USDT,87881.4,0,sell
1766134866425,BTC-USDT,87882.0,0,sell
1766134866425,BTC-USDT,87882.3,0,sell
1766134866425,BTC-USDT,87884.0,0,sell
1766134866425,BTC-USDT,87884.6,0,sell
1766134866425,BTC-USDT,87884.7,0,sell
1766134866425,BTC-USDT,87886.1,0,sell
1766134866425,BTC-USDT,87887.5,0,sell
1766134866425,BTC-USDT,87888.7,0,sell
1766134866425,BTC-USDT,87888.8,0,sell
1766134866425,BTC-USDT,87889.5,0,sell
1766134866425,BTC-USDT,87890.3,0,sell
1766134866425,BTC-USDT,87890.9,0,sell
1766134866425,BTC-USDT,87891.8,0,sell
1766134866425,BTC-USDT,87891.9,0,sell
1766134866425,BTC-USDT,87892.0,0,sell
1766134866425,BTC-USDT,87894.3,0,sell
1766134866425,BTC-USDT,87894.7,0,sell
1766134866425,BTC-USDT,87894.9,0,sell
1766134866425,BTC-USDT,87895.2,0,sell
1766134866425,BTC-USDT,87897.4,0,sell
1766134866425,BTC-USDT,87898.1,0,sell
1766134866425,BTC-USDT,87899.1,0,sell
1766134866425,BTC-USDT,87900.0,0,sell
1766134866425,BTC-USDT,87901.1,0,sell
1766134866425,BTC-USDT,87903.2,0,sell
1766134866425,BTC-USDT,87907.2,0,sell
1766134866425,BTC-USDT,87907.9,0,sell
1766134866425,BTC-USDT,87908.1,0,sell
1766134866425,BTC-USDT,87908.5,0,sell
1766134866425,BTC-USDT,87908.7,0,sell
1766134866425,BTC-USDT,87911.1,0,sell
1766134866425,BTC-USDT,87911.5,0,sell
1766134866425,BTC-USDT,87911.7,0,sell
1766134866425,BTC-USDT,87911.9,0,sell
1766134866425,BTC-USDT,87913.0,0,sell
1766134866425,BTC-USDT,87914.1,0,sell
1766134866425,BTC-USDT,87916.1,0,sell
1766134866425,BTC-USDT,87916.2,0,sell
1766134866425,BTC-USDT,87916.6,0,sell
1766134866425,BTC-USDT,87916.7,0,sell
1766134866425,BTC-USDT,87917.7,0,sell
1766134866425,BTC-USDT,87918.3,0,sell
1766134866425,BTC-USDT,87920.0,0,sell
1766134866425,BTC-USDT,87921.1,0,sell
1766134866425,BTC-USDT,87922.9,0,sell
1766134866425,BTC-USDT,87923.0,0,sell
1766134866425,BTC-USDT,87923.1,0,sell
1766134866425,BTC-USDT,87924.1,0,sell
1766134866425,BTC-USDT,87925.9,0,sell
1766134866425,BTC-USDT,87926.7,0,sell
1766134866425,BTC-USDT,87927.1,0,sell
1766134866425,BTC-USDT,87928.5,0,sell
1766134866425,BTC-USDT,87929.8,0,sell
1766134866425,BTC-USDT,87930.2,0,sell
1766134866425,BTC-USDT,87931.0,0,sell
1766134866425,BTC-USDT,87933.3,0,sell
1766134866425,BTC-USDT,87935.5,0,sell
1766134866425,BTC-USDT,87937.5,0,sell
1766134866425,BTC-USDT,87938.1,0,sell
1766134866425,BTC-USDT,87938.5,0,sell
1766134866425,BTC-USDT,87938.6,0,sell
1766134866425,BTC-USDT,87939.0,0,sell
1766134866425,BTC-USDT,87939.2,0,sell
1766134866425,BTC-USDT,87939.3,0,sell
1766134866425,BTC-USDT,87940.0,0,sell
1766134866425,BTC-USDT,87941.1,0,sell
1766134866425,BTC-USDT,87941.8,0,sell
1766134866425,BTC-USDT,87942.8,0,sell
1766134866425,BTC-USDT,87943.1,0,sell
1766134866425,BTC-USDT,87943.5,0,sell
1766134866425,BTC-USDT,87944.0,0,sell
1766134866425,BTC-USDT,87944.8,0,sell
1766134866425,BTC-USDT,87945.9,0,sell
1766134866425,BTC-USDT,87948.8,0,sell
1766134866425,BTC-USDT,87949.7,0,sell
1766134866425,BTC-USDT,87949.8,0,sell
1766134866425,BTC-USDT,87950.0,0,sell
1766134866425,BTC-USDT,87952.7,0,sell
1766134866425,BTC-USDT,87953.7,0,sell
1766134866425,BTC-USDT,87960.0,0,sell
1766134866425,BTC-USDT,87961.2,0,sell
1766134866425,BTC-USDT,87963.0,0,sell
1766134866425,BTC-USDT,87964.7,0,sell
1766134866425,BTC-USDT,87965.0,0,sell
1766134866425,BTC-USDT,87965.2,0,sell
1766134866425,BTC-USDT,87966.4,0,sell
1766134866425,BTC-USDT,87967.9,0,sell
1766134866425,BTC-USDT,87968.7,0,sell
1766134866425,BTC-USDT,87973.5,0,sell
1766134866425,BTC-USDT,87975.5,0,sell
1766134866425,BTC-USDT,87976.2,0,sell
1766134866425,BTC-USDT,87976.8,0,sell
1766134866425,BTC-USDT,87977.0,0,sell
1766134866425,BTC-USDT,87978.5,0,sell
1766134866425,BTC-USDT,87980.0,0,sell
1766134866425,BTC-USDT,87980.5,0,sell
1766134866425,BTC-USDT,87980.7,0,sell
1766134866425,BTC-USDT,87982.9,0,sell
1766134866425,BTC-USDT,87984.5,0,sell
1766134866425,BTC-USDT,87984.6,0,sell
1766134866425,BTC-USDT,87985.4,0,sell
1766134866425,BTC-USDT,87991.2,0,sell
1766134866425,BTC-USDT,87991.9,0,sell
1766134866425,BTC-USDT,87992.0,0,sell
1766134866425,BTC-USDT,87992.9,0,sell
1766134866425,BTC-USDT,87993.8,0,sell
1766134866425,BTC-USDT,87996.8,0,sell
1766134866425,BTC-USDT,87997.3,0,sell
1766134866425,BTC-USDT,87997.7,0,sell
1766134866425,BTC-USDT,87998.5,0,sell
1766134866425,BTC-USDT,87999.9,0,sell
1766134866425,BTC-USDT,88000.0,0,sell
1766134866425,BTC-USDT,88013.3,0,sell
1766134866425,BTC-USDT,88014.6,0,sell
1766134866425,BTC-USDT,88098.1,0,sell
1766134866425,BTC-USDT,88098.5,0,sell
1766134866425,BTC-USDT,88098.9,0,sell
1766134866425,BTC-USDT,88100.6,0,sell
1766134866425,BTC-USDT,88101.0,0,sell
1766134866425,BTC-USDT,88102.0,0,sell
1766134866425,BTC-USDT,88102.1,0,sell
1766134866425,BTC-USDT,88103.0,0,sell
1766134866142,BTC-USDT,88114.8,0,sell
1766134866142,BTC-USDT,88114.8,0,sell
1766134853642,BTC-USDT,88111.0,0,buy
1766134853642,BTC-USDT,88110.7,0,buy
1766134853642,BTC-USDT,88110.3,0,buy
1766134853642,BTC-USDT,88110.0,0,buy
1766134853642,BTC-USDT,88109.7,0,buy
1766134853642,BTC-USDT,88109.7,0,buy
1766134853270,BTC-USDT,88109.5,0,buy
1766134837623,BTC-USDT,88109.5,0,buy
1766134837223,BTC-USDT,88109.5,0,buy
1766134836824,BTC-USDT,88109.5,0,buy
1766134836424,BTC-USDT,88109.7,0,buy
1766134835642,BTC-USDT,88102.9,0,buy
1766134835642,BTC-USDT,88102.5,0,buy
1766134835642,BTC-USDT,88102.1,0,buy
1766134835642,BTC-USDT,88101.7,0,buy
1766134835642,BTC-USDT,88101.3,0,buy
1766134835642,BTC-USDT,88101.3,0,buy
1766134834642,BTC-USDT,88095.1,0,buy
1766134834642,BTC-USDT,88094.7,0,buy
1766134834642,BTC-USDT,88094.3,0,buy
1766134834642,BTC-USDT,88094.3,0,buy
1766134834642,BTC-USDT,88094.3,0,buy
1766134834642,BTC-USDT,88094.3,0,buy
1766134834642,BTC-USDT,88094.3,0,buy
1766134833642,BTC-USDT,88087.0,0,buy
1766134833642,BTC-USDT,88086.0,0,buy
1766134833642,BTC-USDT,88086.0,0,buy
1766134833642,BTC-USDT,88086.0,0,buy
1766134831668,BTC-USDT,88083.2,0,sell
1766134831642,BTC-USDT,88081.9,0,buy
1766134831642,BTC-USDT,88081.0,0,buy
1766134831642,BTC-USDT,88080.2,0,buy
1766134831642,BTC-USDT,88080.0,0,buy
1766134831642,BTC-USDT,88080.0,0,buy
1766134831642,BTC-USDT,88078.8,0,buy
1766134829095,BTC-USDT,88077.9,0,sell
1766134828687,BTC-USDT,88077.9,0,sell
1766134828606,BTC-USDT,88078.0,0,buy
1766134828572,BTC-USDT,88078.0,0,buy
1766134826923,BTC-USDT,88078.0,0,buy
1766134825328,BTC-USDT,88078.1,0,buy
1766134824808,BTC-USDT,88078.2,0,buy
1766134824642,BTC-USDT,88082.9,0,sell
1766134824642,BTC-USDT,88083.3,0,sell
1766134824642,BTC-USDT,88083.5,0,sell
1766134824642,BTC-USDT,88084.0,0,sell
1766134824642,BTC-USDT,88084.4,0,sell
1766134824642,BTC-USDT,88084.4,0,sell
1766134824599,BTC-USDT,88084.8,0,buy
1766134824599,BTC-USDT,88084.7,0,buy
1766134824599,BTC-USDT,88084.6,0,buy
1766134824528,BTC-USDT,88084.6,0,buy
1766134824528,BTC-USDT,88084.6,0,buy
1766134824528,BTC-USDT,88084.6,0,buy
1766134823725,BTC-USDT,88084.6,0,buy
1766134822172,BTC-USDT,88084.6,0,buy
1766134822123,BTC-USDT,88084.6,0,buy
1766134820642,BTC-USDT,88084.7,0,sell
1766134820572,BTC-USDT,88087.2,0,buy
1766134820523,BTC-USDT,88087.2,0,buy
1766134820523,BTC-USDT,88087.2,0,buy
1766134819974,BTC-USDT,88087.3,0,sell
1766134819800,BTC-USDT,88087.9,0,buy
1766134819800,BTC-USDT,88087.5,0,buy
1766134819774,BTC-USDT,88087.5,0,buy
1766134819774,BTC-USDT,88087.4,0,buy
1766134819730,BTC-USDT,88087.4,0,buy
1766134819723,BTC-USDT,88087.4,0,buy
1766134818929,BTC-USDT,88087.4,0,buy
1766134818923,BTC-USDT,88087.4,0,buy
1766134818172,BTC-USDT,88087.5,0,buy
1766134818172,BTC-USDT,88087.4,0,buy
1766134818172,BTC-USDT,88087.4,0,buy
1766134818172,BTC-USDT,88087.4,0,buy
1766134818124,BTC-USDT,88087.4,0,buy
1766134818124,BTC-USDT,88087.4,0,buy
1766134817400,BTC-USDT,88087.4,0,buy
1766134817324,BTC-USDT,88087.4,0,buy
1766134816606,BTC-USDT,88087.5,0,buy
1766134815799,BTC-USDT,88087.5,0,buy
1766134815799,BTC-USDT,88087.5,0,buy
1766134815774,BTC-USDT,88087.5,0,buy
1766134815629,BTC-USDT,88087.5,0,buy
1766134815000,BTC-USDT,88087.5,0,buy
1766134814930,BTC-USDT,88087.5,0,buy
1766134814928,BTC-USDT,88087.5,0,buy
1766134814529,BTC-USDT,88088.2,0,buy
1766134814529,BTC-USDT,88087.9,0,buy
1766134814529,BTC-USDT,88087.5,0,buy
1766134814200,BTC-USDT,88087.5,0,buy
1766134814123,BTC-USDT,88087.5,0,buy
1766134813429,BTC-USDT,88088.0,0,buy
1766134813429,BTC-USDT,88087.5,0,buy
1766134813330,BTC-USDT,88087.5,0,buy
1766134813329,BTC-USDT,88087.5,0,buy
1766134812529,BTC-USDT,88087.5,0,buy
1766134812529,BTC-USDT,88087.5,0,buy
1766134812524,BTC-USDT,88087.5,0,buy
1766134812330,BTC-USDT,88087.5,0,buy
1766134811723,BTC-USDT,88087.5,0,buy
1766134811723,BTC-USDT,88087.5,0,buy
1766134811723,BTC-USDT,88087.5,0,buy
1766134811230,BTC-USDT,88087.5,0,buy
1766134811000,BTC-USDT,88087.5,0,buy
1766134810972,BTC-USDT,88087.5,0,buy
1766134810930,BTC-USDT,88087.5,0,buy
1766134810130,BTC-USDT,88088.0,0,buy
1766134810129,BTC-USDT,88088.0,0,buy
1766134810129,BTC-USDT,88087.5,0,buy
1766134809642,BTC-USDT,88089.0,0,sell
1766134809399,BTC-USDT,88090.0,0,buy
1766134809399,BTC-USDT,88090.0,0,buy
1766134809372,BTC-USDT,88090.0,0,buy
1766134808524,BTC-USDT,88090.0,0,buy
1766134808523,BTC-USDT,88090.0,0,buy
1766134807805,BTC-USDT,88090.0,0,buy
1766134807724,BTC-USDT,88090.0,0,buy
1766134807000,BTC-USDT,88090.0,0,buy
1766134806972,BTC-USDT,88090.0,0,buy
1766134806173,BTC-USDT,88090.0,0,buy
1766134806129,BTC-USDT,88090.0,0,buy
1766134805400,BTC-USDT,88090.0,0,buy
